"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1828100096996642919","Mon Aug 26 16:00:02 +0000 2024","21","#Argentine 🇦🇷 Air Force Website Hacked by LulzSec Muslims in Retaliation for Gaza Casualties https://t.co/ikHbOIpWb8 #DarkWeb #Palestine #Gaza #CyberSecurity https://t.co/LdfhrT7Hjo","1828100096996642919","https://pbs.twimg.com/media/GV6TkaTWcAE4uS8.jpg","","en","Dark Web","0","0","12","https://x.com/DailyDarkWeb/status/1828100096996642919","1507666230102138882","DailyDarkWeb"
"1828055204090057089","Mon Aug 26 13:01:38 +0000 2024","72","Network Attacks (DDOS) #cybersecurity #infosec #network #cyberattack #DDoS https://t.co/x9Pzq3zalN","1828055204090057089","https://pbs.twimg.com/tweet_video_thumb/GV6OdoEXkAA13K5.jpg","","en","Dark Web","0","1","24","https://x.com/DailyDarkWeb/status/1828055204090057089","1507666230102138882","DailyDarkWeb"
"1828039616605114711","Mon Aug 26 11:59:42 +0000 2024","49","#USA 🇺🇸 - IntelBroker Alleged Data Breach of AMD Internal Communications https://t.co/2bTi8nrByv #DarkWeb #AMD #Semiconductor #CyberSecurity https://t.co/DQMkfEvsq7","1828039616605114711","https://pbs.twimg.com/media/GV6ASxLXIAATeZu.jpg","","en","Dark Web","1","2","20","https://x.com/DailyDarkWeb/status/1828039616605114711","1507666230102138882","DailyDarkWeb"
"1827995137055543744","Mon Aug 26 09:02:57 +0000 2024","96","Red-Team-Exercises Repository of my LinkedIn posts about Red Team Exercises https://t.co/V2l8jl2da6 #cybersecurity #infosec #redteam https://t.co/2lLq9PVZ8e","1827995137055543744","https://pbs.twimg.com/media/GV5XzIiWwAA5bht.png","","en","Dark Web","0","0","32","https://x.com/DailyDarkWeb/status/1827995137055543744","1507666230102138882","DailyDarkWeb"
"1827639529936728515","Sun Aug 25 09:29:54 +0000 2024","37","#Turkey 🇹🇷 - A Threat Actor Alleged Shell Access Sale of a Defense and Space Manufacturing Company in Turkey Price : $20 000 #DarkWeb #access #Space #defence #military #CyberSecurity https://t.co/i1DQURdHYO","1827639529936728515","https://pbs.twimg.com/media/GV0TrplWUAA9lYF.jpg","","en","Dark Web","0","2","7","https://x.com/DailyDarkWeb/status/1827639529936728515","1507666230102138882","DailyDarkWeb"
"1827601810183319623","Sun Aug 25 07:00:01 +0000 2024","17","AI in Cybersecurity Q2 2024 Insights - by @aicyberinsights This report offers a comprehensive analysis of key trends developments and implications observed during this period. https://t.co/9k2an3uQf5 #cybersecurity #infosec #AI https://t.co/NfU3HjWqE6","1827601810183319623","https://pbs.twimg.com/media/GVq4hTKXAAAOTf7.png","","en","Dark Web","0","0","5","https://x.com/DailyDarkWeb/status/1827601810183319623","1507666230102138882","DailyDarkWeb"
"1827239418308038747","Sat Aug 24 07:00:00 +0000 2024","17","Information Risk Insights Study RANSOMWARE - by @cyentiainst A Detailed Analysis of the Frequency and Impact of Ransomware Events https://t.co/llTL6GtLGI #cybersecurity #infosec #ransomware https://t.co/Nyt8VfbxdS","1827239418308038747","https://pbs.twimg.com/media/GVq25jvWEAA0ye6.png","","en","Dark Web","0","0","8","https://x.com/DailyDarkWeb/status/1827239418308038747","1507666230102138882","DailyDarkWeb"
"1826980248598073353","Fri Aug 23 13:50:09 +0000 2024","10","What happened last week? Most Popular News in the Week --&gt; https://t.co/ZSeV70sWOF https://t.co/P4LfcQwYhB Stay with us for up-to-date news and information --&gt; aHR0cHM6Ly9saW5rdHIuZWUvZGFpbHlkYXJrd2Vi #dailydarkweb #cybersecurity #darkweb https://t.co/FjJk5UNAc6","1826980248598073353","https://pbs.twimg.com/media/GVq8zeQW4AA5CgM.jpg","","en","Dark Web","0","0","5","https://x.com/DailyDarkWeb/status/1826980248598073353","1507666230102138882","DailyDarkWeb"
"1826908807143776279","Fri Aug 23 09:06:16 +0000 2024","205","Person Attack Surface for OSINT Investigations Credit: @sinwindie #cybersecurity #infosec #OSINT https://t.co/z0Am7iDQdE","1826908807143776279","https://pbs.twimg.com/media/GVp70buWsAA35Kn.jpg","","en","Dark Web","0","0","60","https://x.com/DailyDarkWeb/status/1826908807143776279","1507666230102138882","DailyDarkWeb"
"1826680740505157909","Thu Aug 22 18:00:01 +0000 2024","5","#USA 🇺🇸 - A Threat Actor Alleged MySQL Database Access Sale of US Multinational Corporation https://t.co/c105YRfhEs #DarkWeb #access #MySQL #CyberSecurity https://t.co/DexRBaurwC","1826680740505157909","https://pbs.twimg.com/media/GVlmNkxWIAAss6A.jpg","","en","Dark Web","0","0","1","https://x.com/DailyDarkWeb/status/1826680740505157909","1507666230102138882","DailyDarkWeb"
